SLAMBench Report run started:	2023-09-02 12:45:23

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: eds.txt
input: /home/nrad/slambench/datasets/UZHFPV/indoor_forward_5_davis_with_gt.slam
load-slam-library: ./libslam_eds-original-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey cam0-intrinsics-parameters: 0.4999709,0.6653194,0.4720705,0.519213

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
19	1540821096.8338999748	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0011250000	36723937	0	0.0000000000	0.0000000000	0.0000000000
20	1540821096.8542060852	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0011450000	36725762	0	0.0000000000	0.0000000000	0.0000000000
21	1540821096.8586430550	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1592570000	1016512491	0	0.0000000000	0.0000000000	0.0000000000
22	1540821096.8742671013	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0058170000	36729620	0	0.0000000000	0.0000000000	0.0000000000
23	1540821096.8908751011	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1657140000	1016516477	0	0.0000000000	0.0000000000	0.0000000000
24	1540821096.8952701092	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0014210000	36733542	0	0.0000000000	0.0000000000	0.0000000000
25	1540821096.9156501293	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0013100000	36735367	0	0.0000000000	0.0000000000	0.0000000000
26	1540821096.9231040478	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1585130000	1018419576	0	0.0000000000	0.0000000000	0.0000000000
27	1540821096.9369699955	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0018720000	36743083	0	0.0000000000	0.0000000000	0.0000000000
28	1540821096.9553279877	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1592620000	1018427388	0	0.0000000000	0.0000000000	0.0000000000
29	1540821096.9580309391	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0014990000	36747293	0	0.0000000000	0.0000000000	0.0000000000
30	1540821096.9781301022	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0013930000	36749118	0	0.0000000000	0.0000000000	0.0000000000
31	1540821096.9875481129	-nan	360.0000100179	-nan	0.0000000000	-nan	0.2055640000	1016536167	0	0.0000000000	0.0000000000	0.0000000000
32	1540821097.0028030872	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0015280000	36752976	0	0.0000000000	0.0000000000	0.0000000000
33	1540821097.0197651386	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1583580000	1016540089	0	0.0000000000	0.0000000000	0.0000000000
34	1540821097.0228641033	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0017680000	36771682	0	0.0000000000	0.0000000000	0.0000000000
35	1540821097.0478160381	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0014650000	36773507	0	0.0000000000	0.0000000000	0.0000000000
36	1540821097.0519800186	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1694250000	1016552524	0	0.0000000000	0.0000000000	0.0000000000
37	1540821097.0734081268	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0025040000	36777365	0	0.0000000000	0.0000000000	0.0000000000
38	1540821097.0841920376	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1581760000	1016556446	0	0.0000000000	0.0000000000	0.0000000000
39	1540821097.0967960358	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0022100000	36781223	0	0.0000000000	0.0000000000	0.0000000000
40	1540821097.1164021492	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1595550000	1016578812	0	0.0000000000	0.0000000000	0.0000000000
41	1540821097.1180930138	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0015160000	36803465	0	0.0000000000	0.0000000000	0.0000000000
42	1540821097.1386640072	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0008110000	36805290	0	0.0000000000	0.0000000000	0.0000000000
43	1540821097.1486089230	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1568310000	1016584659	0	0.0000000000	0.0000000000	0.0000000000
44	1540821097.1593439579	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0017040000	36809276	0	0.0000000000	0.0000000000	0.0000000000
45	1540821097.1808121204	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1581180000	1016588581	0	0.0000000000	0.0000000000	0.0000000000
46	1540821097.1822249889	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0015500000	36813134	0	0.0000000000	0.0000000000	0.0000000000
47	1540821097.2034270763	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0010720000	36814959	0	0.0000000000	0.0000000000	0.0000000000
48	1540821097.2130150795	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1594060000	1016594360	0	0.0000000000	0.0000000000	0.0000000000
49	1540821097.2247209549	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0017030000	36818817	0	0.0000000000	0.0000000000	0.0000000000
50	1540821097.2452180386	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1649870000	1016598282	0	0.0000000000	0.0000000000	0.0000000000
51	1540821097.2522101402	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0022910000	36822675	0	0.0000000000	0.0000000000	0.0000000000
52	1540821097.2733969688	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0014660000	36824500	0	0.0000000000	0.0000000000	0.0000000000
53	1540821097.2774209976	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1586740000	1018507861	0	0.0000000000	0.0000000000	0.0000000000
54	1540821097.2939040661	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0021670000	36836566	0	0.0000000000	0.0000000000	0.0000000000
55	1540821097.3096230030	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1611550000	1016616191	0	0.0000000000	0.0000000000	0.0000000000
56	1540821097.3226060867	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0022560000	36840424	0	0.0000000000	0.0000000000	0.0000000000
57	1540821097.3418231010	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1590930000	1016620113	0	0.0000000000	0.0000000000	0.0000000000
58	1540821097.3439400196	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0027510000	36844282	0	0.0000000000	0.0000000000	0.0000000000
59	1540821097.3649840355	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0011500000	36846107	0	0.0000000000	0.0000000000	0.0000000000
60	1540821097.3740210533	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1609630000	1016625892	0	0.0000000000	0.0000000000	0.0000000000
61	1540821097.3867111206	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0030730000	36849965	0	0.0000000000	0.0000000000	0.0000000000
62	1540821097.4062190056	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1698850000	1016629814	0	0.0000000000	0.0000000000	0.0000000000
63	1540821097.4076349735	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0020860000	36853823	0	0.0000000000	0.0000000000	0.0000000000
64	1540821097.4284970760	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0012750000	36855648	0	0.0000000000	0.0000000000	0.0000000000
65	1540821097.4384191036	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1639010000	1016637417	0	0.0000000000	0.0000000000	0.0000000000
66	1540821097.4513881207	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0025160000	36890834	0	0.0000000000	0.0000000000	0.0000000000
67	1540821097.4706161022	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1707270000	1016654459	0	0.0000000000	0.0000000000	0.0000000000
68	1540821097.4726030827	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0028150000	36894692	0	0.0000000000	0.0000000000	0.0000000000
69	1540821097.4928290844	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0059910000	36896517	0	0.0000000000	0.0000000000	0.0000000000
70	1540821097.5028121471	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1605550000	1016660238	0	0.0000000000	0.0000000000	0.0000000000
71	1540821097.5138299465	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0013310000	36900375	0	0.0000000000	0.0000000000	0.0000000000
72	1540821097.5350070000	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1700270000	1016664160	0	0.0000000000	0.0000000000	0.0000000000
73	1540821097.5393800735	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0014770000	36904233	0	0.0000000000	0.0000000000	0.0000000000
74	1540821097.5612499714	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0017390000	36906058	0	0.0000000000	0.0000000000	0.0000000000
75	1540821097.5672011375	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1583380000	1018567291	0	0.0000000000	0.0000000000	0.0000000000
76	1540821097.5820980072	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0018980000	36923580	0	0.0000000000	0.0000000000	0.0000000000
77	1540821097.5993950367	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1596020000	1018584877	0	0.0000000000	0.0000000000	0.0000000000
78	1540821097.6026029587	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0021170000	36927790	0	0.0000000000	0.0000000000	0.0000000000
79	1540821097.6226251125	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0016470000	36929615	0	0.0000000000	0.0000000000	0.0000000000
80	1540821097.6315910816	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1572400000	1016693656	0	0.0000000000	0.0000000000	0.0000000000
81	1540821097.6426739693	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0027540000	36933473	0	0.0000000000	0.0000000000	0.0000000000
82	1540821097.6630759239	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0054210000	36935298	0	0.0000000000	0.0000000000	0.0000000000
83	1540821097.6637880802	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1560570000	1016699691	0	0.0000000000	0.0000000000	0.0000000000
84	1540821097.6833069324	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0026470000	36939412	0	0.0000000000	0.0000000000	0.0000000000
85	1540821097.6959841251	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1670280000	1016703613	0	0.0000000000	0.0000000000	0.0000000000
86	1540821097.7036280632	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0023840000	36943270	0	0.0000000000	0.0000000000	0.0000000000
87	1540821097.7239570618	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0018260000	36945095	0	0.0000000000	0.0000000000	0.0000000000
88	1540821097.7281789780	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1585200000	1016709392	0	0.0000000000	0.0000000000	0.0000000000
89	1540821097.7442889214	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0068390000	36948953	0	0.0000000000	0.0000000000	0.0000000000
90	1540821097.7603740692	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1591770000	1016713314	0	0.0000000000	0.0000000000	0.0000000000
91	1540821097.7644541264	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0037520000	36952811	0	0.0000000000	0.0000000000	0.0000000000
92	1540821097.7845759392	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0024010000	36954636	0	0.0000000000	0.0000000000	0.0000000000
93	1540821097.7925701141	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1560630000	1016719093	0	0.0000000000	0.0000000000	0.0000000000
94	1540821097.8046331406	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0065430000	36964638	0	0.0000000000	0.0000000000	0.0000000000
95	1540821097.8247070312	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0047380000	36966463	0	0.0000000000	0.0000000000	0.0000000000
96	1540821097.8247690201	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1594180000	1016731016	0	0.0000000000	0.0000000000	0.0000000000
97	1540821097.8447329998	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0108860000	36982609	0	0.0000000000	0.0000000000	0.0000000000
98	1540821097.8569741249	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1650880000	1016747226	0	0.0000000000	0.0000000000	0.0000000000
99	1540821097.8647739887	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0057220000	37002931	0	0.0000000000	0.0000000000	0.0000000000
100	1540821097.8848021030	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0056760000	37004756	0	0.0000000000	0.0000000000	0.0000000000
101	1540821097.8891839981	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1624330000	1018666789	0	0.0000000000	0.0000000000	0.0000000000
102	1540821097.9048459530	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0057900000	37012110	0	0.0000000000	0.0000000000	0.0000000000
103	1540821097.9214029312	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1593210000	1016777431	0	0.0000000000	0.0000000000	0.0000000000
104	1540821097.9248759747	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0061250000	37016320	0	0.0000000000	0.0000000000	0.0000000000
105	1540821097.9449031353	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0050880000	37018145	0	0.0000000000	0.0000000000	0.0000000000
106	1540821097.9536359310	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1559890000	1016783018	0	0.0000000000	0.0000000000	0.0000000000
107	1540821097.9649350643	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0060600000	37050323	0	0.0000000000	0.0000000000	0.0000000000
108	1540821097.9849610329	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0048190000	37052148	0	0.0000000000	0.0000000000	0.0000000000
109	1540821097.9858889580	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1562740000	1016817117	0	0.0000000000	0.0000000000	0.0000000000
110	1540821098.0049629211	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0055300000	37056006	0	0.0000000000	0.0000000000	0.0000000000
111	1540821098.0181610584	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1595430000	1016821039	0	0.0000000000	0.0000000000	0.0000000000
112	1540821098.0250201225	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0070280000	37059864	0	0.0000000000	0.0000000000	0.0000000000
113	1540821098.0450911522	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0041340000	37061689	0	0.0000000000	0.0000000000	0.0000000000
114	1540821098.0504529476	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1561880000	1016826818	0	0.0000000000	0.0000000000	0.0000000000
115	1540821098.0651299953	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0079660000	37065547	0	0.0000000000	0.0000000000	0.0000000000
116	1540821098.0827641487	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1598430000	1016830740	0	0.0000000000	0.0000000000	0.0000000000
117	1540821098.0851349831	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0070610000	37069405	0	0.0000000000	0.0000000000	0.0000000000
118	1540821098.1051440239	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0061270000	37124030	0	0.0000000000	0.0000000000	0.0000000000
119	1540821098.1150929928	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1582950000	1016889319	0	0.0000000000	0.0000000000	0.0000000000
120	1540821098.1251549721	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0060100000	37127888	0	0.0000000000	0.0000000000	0.0000000000
121	1540821098.1451649666	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0053950000	37154289	0	0.0000000000	0.0000000000	0.0000000000
122	1540821098.1474399567	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1608070000	1016919674	0	0.0000000000	0.0000000000	0.0000000000
123	1540821098.1652240753	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0080100000	37158147	0	0.0000000000	0.0000000000	0.0000000000
124	1540821098.1798069477	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1653860000	1016923596	0	0.0000000000	0.0000000000	0.0000000000
125	1540821098.1852729321	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0066300000	37274037	0	0.0000000000	0.0000000000	0.0000000000
126	1540821098.2052991390	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0041480000	37275862	0	0.0000000000	0.0000000000	0.0000000000
127	1540821098.2121961117	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1582960000	1018938591	0	0.0000000000	0.0000000000	0.0000000000
128	1540821098.2253050804	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0076030000	37277858	0	0.0000000000	0.0000000000	0.0000000000
129	1540821098.2446110249	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1576020000	1017043467	0	0.0000000000	0.0000000000	0.0000000000
130	1540821098.2453069687	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0062510000	37341108	0	0.0000000000	0.0000000000	0.0000000000
131	1540821098.2653081417	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0051670000	37342933	0	0.0000000000	0.0000000000	0.0000000000
132	1540821098.2770550251	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1578930000	1017075870	0	0.0000000000	0.0000000000	0.0000000000
133	1540821098.2853140831	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0055980000	37563367	0	0.0000000000	0.0000000000	0.0000000000
134	1540821098.3053190708	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0048950000	37565192	0	0.0000000000	0.0000000000	0.0000000000
135	1540821098.3095340729	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1559820000	1017298225	0	0.0000000000	0.0000000000	0.0000000000
136	1540821098.3253350258	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0065200000	37569050	0	0.0000000000	0.0000000000	0.0000000000
137	1540821098.3420510292	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1586900000	1017302147	0	0.0000000000	0.0000000000	0.0000000000
138	1540821098.3453400135	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0086740000	37572908	0	0.0000000000	0.0000000000	0.0000000000
139	1540821098.3653609753	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0048860000	37574733	0	0.0000000000	0.0000000000	0.0000000000
140	1540821098.3746099472	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1600280000	1017307926	0	0.0000000000	0.0000000000	0.0000000000
141	1540821098.3853840828	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0058200000	37578591	0	0.0000000000	0.0000000000	0.0000000000
142	1540821098.4053859711	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0051230000	37991056	0	0.0000000000	0.0000000000	0.0000000000
143	1540821098.4072170258	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1603630000	1017724345	0	0.0000000000	0.0000000000	0.0000000000
144	1540821098.4253890514	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0058810000	37994914	0	0.0000000000	0.0000000000	0.0000000000
145	1540821098.4398739338	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1566070000	1017728267	0	0.0000000000	0.0000000000	0.0000000000
146	1540821098.4453949928	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0058630000	37998772	0	0.0000000000	0.0000000000	0.0000000000
147	1540821098.4654130936	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0048710000	38000597	0	0.0000000000	0.0000000000	0.0000000000
148	1540821098.4725849628	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1577030000	1017734046	0	0.0000000000	0.0000000000	0.0000000000
149	1540821098.4854321480	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0073990000	38004455	0	0.0000000000	0.0000000000	0.0000000000
150	1540821098.5053441525	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1568220000	1017737968	0	0.0000000000	0.0000000000	0.0000000000
151	1540821098.5054340363	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0074650000	38008313	0	0.0000000000	0.0000000000	0.0000000000
152	1540821098.5254740715	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0042140000	38010138	0	0.0000000000	0.0000000000	0.0000000000
153	1540821098.5381419659	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1903950000	1019641067	0	0.0000000000	0.0000000000	0.0000000000
154	1540821098.5454771519	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0060670000	38046860	0	0.0000000000	0.0000000000	0.0000000000
155	1540821098.5654981136	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0036410000	38048685	0	0.0000000000	0.0000000000	0.0000000000
156	1540821098.5709741116	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1592260000	1017782390	0	0.0000000000	0.0000000000	0.0000000000
157	1540821098.5855090618	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0076940000	38052543	0	0.0000000000	0.0000000000	0.0000000000
158	1540821098.6038420200	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1588170000	1017786312	0	0.0000000000	0.0000000000	0.0000000000
159	1540821098.6055140495	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0069230000	38056401	0	0.0000000000	0.0000000000	0.0000000000
160	1540821098.6255159378	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0046340000	38058226	0	0.0000000000	0.0000000000	0.0000000000
161	1540821098.6367421150	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1596110000	1017792091	0	0.0000000000	0.0000000000	0.0000000000
162	1540821098.6455171108	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0079560000	38912932	0	0.0000000000	0.0000000000	0.0000000000
163	1540821098.6655189991	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0043080000	38914757	0	0.0000000000	0.0000000000	0.0000000000
164	1540821098.6696739197	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1593360000	1018648718	0	0.0000000000	0.0000000000	0.0000000000
165	1540821098.6855430603	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0060180000	38918615	0	0.0000000000	0.0000000000	0.0000000000
166	1540821098.7026300430	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1601500000	1020550336	0	0.0000000000	0.0000000000	0.0000000000
167	1540821098.7055439949	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0076890000	38924577	0	0.0000000000	0.0000000000	0.0000000000
168	1540821098.7255489826	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0052900000	38926402	0	0.0000000000	0.0000000000	0.0000000000
169	1540821098.7356109619	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1580180000	1018660523	0	0.0000000000	0.0000000000	0.0000000000
170	1540821098.7455611229	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0067840000	38979412	0	0.0000000000	0.0000000000	0.0000000000
171	1540821098.7655630112	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0054440000	38981237	0	0.0000000000	0.0000000000	0.0000000000
172	1540821098.7686100006	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1584310000	1018715454	0	0.0000000000	0.0000000000	0.0000000000
173	1540821098.7855689526	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0074220000	38985095	0	0.0000000000	0.0000000000	0.0000000000
174	1540821098.8016281128	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1572460000	1018719376	0	0.0000000000	0.0000000000	0.0000000000
175	1540821098.8055779934	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0068610000	38988953	0	0.0000000000	0.0000000000	0.0000000000
176	1540821098.8255910873	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0042380000	38990778	0	0.0000000000	0.0000000000	0.0000000000
177	1540821098.8346691132	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1588640000	1018725155	0	0.0000000000	0.0000000000	0.0000000000
178	1540821098.8455920219	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0076600000	38994636	0	0.0000000000	0.0000000000	0.0000000000
179	1540821098.8655951023	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0041200000	38996461	0	0.0000000000	0.0000000000	0.0000000000
180	1540821098.8677389622	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1600000000	1020628286	0	0.0000000000	0.0000000000	0.0000000000
181	1540821098.8855960369	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0061080000	39002207	0	0.0000000000	0.0000000000	0.0000000000
182	1540821098.9008431435	-nan	360.0000100179	-nan	0.0000000000	-nan	0.1608510000	1018736744	0	0.0000000000	0.0000000000	0.0000000000
183	1540821098.9056150913	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0071340000	39006065	0	0.0000000000	0.0000000000	0.0000000000
184	1540821098.9256229401	-nan	360.0000100179	-nan	0.0000000000	-nan	0.0042480000	39007890	0	0.0000000000	0.0000000000	0.0000000000
